,Term,StatedMonthlyIncome,LoanOriginalAmount,BorrowerAPR
92438,36,5000.0,10000,0.32446
92439,36,6908.0,11000,0.12691
92440,36,3166.666667,10000,0.09469
92441,36,12166.666667,15000,0.23438
92442,36,11500.0,5000,0.1717
92443,60,7083.333333,15000,0.21166
92444,60,6847.5,15000,0.22693
92445,60,5000.0,15000,0.20593
92446,36,9416.666667,20000,0.12274
92447,60,12750.0,25000,0.14766
92448,36,3333.333333,4000,0.29486
92449,36,5416.666667,2000,0.35797
92450,36,2416.666667,1000,0.19835
92451,36,5516.666667,1000,0.06587
92452,36,5833.333333,4000,0.30285
92453,36,2400.0,10000,0.127
92454,36,2000.0,2000,0.19501
92455,36,7020.0,2000,0.11843
92456,36,2447.666667,3500,0.21689
92457,36,12500.0,7500,0.32576
92458,36,3416.666667,4000,0.3179
92459,60,4583.333333,15000,0.18555
92460,60,3000.0,10000,0.22908
92461,36,6829.166667,13000,0.22354
92462,60,10416.666667,28000,0.16304
92463,60,5333.333333,5000,0.20358
92464,36,2833.333333,3000,0.18183
92465,36,2250.0,6500,0.2832
92466,60,3416.666667,10000,0.17522
92467,36,3000.0,10000,0.1899
92468,36,4166.666667,8000,0.12528
92469,36,3750.0,4000,0.27467
92470,36,5000.0,8000,0.18031
92471,36,6333.333333,7000,0.23847
92472,60,1916.666667,4000,0.19655
92473,36,1666.666667,3000,0.16588
92474,36,6875.0,1000,0.14275
92475,36,6583.333333,20000,0.08496
92476,60,8833.333333,10000,0.29567
92477,60,12083.333333,25000,0.25359
92478,60,1666.666667,3500,0.22242
92479,36,4583.333333,10000,0.20053
92480,36,6666.666667,10000,0.2046
92481,36,6125.0,15000,0.21339
92482,36,1125.0,3400,0.15713
92483,36,5000.0,6500,0.20268
92484,36,6083.333333,5000,0.30532
92485,36,6656.0,20000,0.20723
92486,36,1300.0,1650,0.17426
92487,36,2528.916667,3500,0.30532
92488,36,9791.666667,4000,0.2924
92489,36,3117.583333,2500,0.09939
92490,60,5833.333333,14000,0.23293
92491,36,3333.333333,2500,0.12782
92492,36,3287.0,4000,0.31032
92493,36,2068.75,2831,0.15223
92494,60,4583.333333,10000,0.28704
92495,36,2916.666667,2600,0.33097
92496,12,4853.333333,3000,0.25123
92497,36,6666.666667,6000,0.14714
92498,36,3083.333333,7500,0.20524
92499,36,9583.333333,18000,0.16678
92500,36,2123.333333,10000,0.12951
92501,36,4386.666667,3500,0.27776
92502,36,3833.333333,3370,0.12081
92503,36,4333.333333,10000,0.20524
92504,36,10000.0,7500,0.25371
92505,36,2000.0,4000,0.23438
92506,36,5833.333333,4000,0.35643
92507,36,5083.333333,4000,0.35797
92508,36,3916.666667,4500,0.28974
92509,36,6945.0,23000,0.12427
92510,60,7666.666667,25000,0.21566
92511,60,3583.333333,10000,0.25359
92512,36,5416.666667,3000,0.18837
92513,36,4166.666667,9000,0.2951
92514,36,3416.666667,3000,0.29486
92515,36,5000.0,8000,0.14709
92516,36,12500.0,3500,
92517,36,4041.666667,4000,0.35797
92518,36,3708.333333,5000,0.17322
92519,36,6041.666667,11500,0.16361
92520,36,3750.0,4000,0.26681
92521,36,3833.333333,13000,0.26149
92522,36,16666.666667,20000,0.10441
92523,36,2333.333333,5000,0.2951
92524,60,6000.0,4000,0.31293
92525,60,3750.0,4000,0.23718
92526,36,11250.0,20000,0.07922
92527,36,10833.333333,15000,0.1716
92528,36,8333.333333,5000,0.28974
92529,60,5958.333333,15000,0.23872
92530,60,5500.0,15000,0.21115
92531,36,2083.333333,3500,0.29776
92532,36,8273.333333,10800,0.20984
92533,60,5250.0,20000,0.19221
92534,12,2166.666667,15000,0.11893
92535,36,3333.333333,1500,0.18964
92536,36,12500.0,10000,0.13189
92537,60,2340.0,7500,0.24702
92538,36,8166.666667,4000,0.35285
92539,60,2000.0,4500,0.3268
92540,36,6250.0,18000,0.17601
92541,36,3916.666667,1700,0.15841
92542,36,11666.666667,10000,0.21372
92543,36,4916.666667,2500,0.18224
92544,36,9166.666667,25000,0.14816
92545,36,7916.666667,15000,0.18214
92546,36,5000.0,5000,0.09434
92547,36,6083.333333,15000,0.12782
92548,36,5000.0,2000,0.22108
92549,36,3833.333333,3000,0.34621
92550,60,11666.666667,35000,0.20593
92551,36,4166.666667,4000,0.30465
92552,36,2666.666667,4000,0.10436
92553,60,20833.333333,15000,0.18136
92554,36,4166.666667,8200,0.16195
92555,60,5333.333333,15000,0.20358
92556,36,7750.0,15000,0.23498
92557,36,4766.666667,10000,0.22712
92558,36,3833.333333,13300,0.23939
92559,36,17083.333333,10000,0.14348
92560,36,2000.0,4000,0.14206
92561,36,6250.0,6200,0.11797
92562,36,3333.333333,9500,0.21025
92563,36,8416.666667,10000,0.26047
92564,60,3416.666667,10000,0.22908
92565,36,2770.833333,2500,0.15629
92566,36,2500.0,5000,0.17671
92567,36,7750.0,24000,0.2143
92568,36,7416.666667,4000,0.08325
92569,60,4166.666667,10000,0.29495
92570,36,2916.666667,7500,0.35132
92571,60,12833.333333,10000,0.13636
92572,36,10000.0,3200,0.06587
92573,36,2166.666667,4000,0.35797
92574,36,10000.0,17000,0.13799
92575,36,4858.333333,6300,0.22237
92576,36,4176.0,3000,0.33553
92577,36,6250.0,8500,0.17754
92578,36,2166.666667,3000,0.35797
92579,36,4000.0,3000,0.29537
92580,36,1833.333333,2500,0.18316
92581,60,2666.666667,14982,0.1176
92582,36,2500.0,4000,0.24614
92583,36,4583.333333,4000,0.05419
92584,36,2333.333333,6775,0.18201
92585,60,7916.666667,25000,0.15844
92586,36,4666.666667,3000,0.20735
92587,36,5166.666667,1000,0.18872
92588,36,11666.666667,5000,0.13109
92589,36,11666.666667,10000,0.13138
92590,60,2083.333333,4000,0.29594
92591,36,6666.666667,1000,0.35347
92592,60,2813.333333,4000,0.26128
92593,36,3083.333333,7500,0.2951
92594,60,4041.666667,10000,0.16499
92595,12,25000.0,12000,0.23554
92596,36,7083.333333,4000,0.31032
92597,60,4335.0,15000,0.19323
92598,36,15000.0,10000,0.2951
92599,60,3166.666667,8000,0.18408
92600,36,3500.0,2500,0.07891
92601,60,3000.0,13000,0.22029
92602,36,4500.0,15000,0.25371
92603,60,5291.666667,3000,0.23462
92604,60,1666.666667,4000,0.27335
92605,36,6000.0,6000,0.16056
92606,36,7083.333333,1000,0.12244
92607,36,9916.666667,2000,0.17611
92608,36,8654.166667,6000,0.1019
92609,36,4500.0,12500,0.18224
92610,36,3500.0,7500,0.34621
92611,36,7000.0,10000,0.11563
92612,36,2083.333333,5100,0.14207
92613,36,3583.333333,1000,0.39153
92614,60,7732.583333,25000,0.20808
92615,36,4000.0,8000,0.15324
92616,36,6000.0,4000,0.23892
92617,36,1708.0,2000,0.31032
92618,36,3166.666667,5250,0.2148
92619,36,833.333333,3000,0.16717
92620,36,4083.333333,4100,0.24983
92621,60,8333.333333,4500,0.22908
92622,36,57.583333,1500,0.13425
92623,60,4166.666667,13000,0.21566
92624,36,10666.666667,10000,0.2353
92625,36,4583.333333,5000,0.12562
92626,60,3724.0,10000,0.22908
92627,36,3333.333333,5000,0.24246
92628,60,8333.333333,30000,0.17532
92629,36,2500.0,5000,0.17722
92630,36,2500.0,1700,0.17058
92631,36,4583.333333,4000,0.35797
92632,36,3875.0,7500,0.0768
92633,36,1500.0,1000,0.18318
92634,36,4672.0,3500,0.27467
92635,60,1916.666667,10000,0.23052
92636,36,4049.5,2500,0.18224
92637,60,6166.666667,20000,0.18136
92638,36,2500.0,3700,0.37453
92639,36,4583.333333,4000,0.13697
92640,36,3813.333333,5000,0.31308
92641,36,5333.333333,6000,0.15549
92642,36,2916.666667,4000,0.31032
92643,36,3750.0,5000,0.25781
92644,60,15000.0,10500,0.19907
92645,36,3333.333333,10000,0.27817
92646,36,1666.666667,2000,0.22742
92647,36,3541.666667,4000,0.23939
92648,36,6250.0,10000,0.19859
92649,36,600.0,5000,0.11766
92650,60,10000.0,24900,0.15629
92651,12,5000.0,4000,0.2984
92652,36,6333.333333,6500,0.15428
92653,36,2083.333333,9500,0.21237
92654,36,6666.666667,20000,0.07957
92655,60,14166.666667,34999,0.13636
92656,60,6333.333333,15000,0.25718
92657,60,2500.0,4000,0.15271
92658,12,3583.333333,2000,0.31368
92659,36,0.0,10000,0.16175
92660,36,2500.0,2000,0.2837
92661,36,6000.0,4000,0.2878
92662,36,5833.333333,10000,0.13697
92663,36,700.0,3000,0.16436
92664,36,2833.333333,4000,0.25185
92665,36,3333.333333,3000,0.35797
92666,36,480.0,2000,0.16395
92667,36,2000.0,1403,0.12562
92668,36,2916.666667,7000,0.17611
92669,36,7083.333333,2000,0.24758
92670,36,6750.0,7000,0.2878
92671,36,2083.333333,10000,0.17322
92672,36,5833.333333,3200,0.29776
92673,60,3960.0,15000,0.19364
92674,36,5416.666667,4000,0.30899
92675,36,3000.0,10000,0.2129
92676,36,5469.5,17500,0.12727
92677,36,3500.0,3001,0.28979
92678,36,12500.0,10000,0.16215
92679,60,5500.0,17500,0.15271
92680,36,5000.0,6000,0.16056
92681,36,7583.333333,4000,0.32538
92682,60,4416.666667,13000,0.24252
92683,36,2058.333333,6000,0.17722
92684,60,3250.0,15000,0.24302
92685,36,4000.0,15000,0.14206
92686,36,4571.75,5000,0.18386
92687,36,8333.333333,5000,0.09588
92688,36,6666.666667,6000,0.25013
92689,36,3500.0,7000,0.23131
92690,36,4500.0,4000,0.35797
92691,36,2666.666667,3712,0.26799
92692,36,3333.333333,2500,0.35797
92693,60,2608.333333,10000,0.26877
92694,36,7750.0,8000,0.16436
92695,36,1432.0,3200,0.29726
92696,60,6000.0,10000,0.20436
92697,60,5000.0,8000,0.16289
92698,36,3475.583333,1650,0.29929
92699,36,6916.666667,4700,0.09839
92700,36,4416.666667,8780,0.15955
92701,36,4500.0,11500,0.18837
92702,36,4538.0,10500,0.19027
92703,36,5416.666667,16000,0.16135
92704,36,4583.333333,7000,0.10682
92705,60,5000.0,12000,0.22693
92706,60,6003.0,4000,0.31848
92707,60,8750.0,8500,0.17522
92708,36,5000.0,7000,0.15833
92709,36,10000.0,2000,0.0903
92710,60,4750.0,9000,0.1963
92711,36,9833.333333,3000,0.35797
92712,36,7500.0,4000,0.35643
92713,60,4891.666667,6000,0.27637
92714,60,9166.666667,20000,0.22908
92715,36,3500.0,8000,0.19501
92716,36,3500.0,1300,0.18397
92717,60,3333.333333,11000,0.09826
92718,36,4333.333333,4000,0.35285
92719,36,4500.0,2500,0.18183
92720,36,7750.0,20000,0.09434
92721,36,4166.666667,15000,0.22108
92722,36,4833.333333,5000,0.36623
92723,36,6375.0,4000,0.20735
92724,36,5250.0,5000,0.21388
92725,36,16500.0,12000,0.11499
92726,36,6541.666667,2000,0.25494
92727,60,7416.666667,4000,0.26128
92728,36,10416.666667,25000,0.19501
92729,36,7083.333333,4000,0.21679
92730,12,8083.333333,2800,0.15077
92731,36,3750.0,4000,0.12562
92732,36,6250.0,15000,0.17189
92733,36,7083.333333,20000,0.13705
92734,36,4333.333333,4000,0.25781
92735,36,4500.0,15000,0.18275
92736,36,1906.666667,4000,0.35797
92737,36,2666.666667,3000,0.22742
92738,36,2166.666667,5000,0.16461
92739,36,3500.0,10000,0.202
92740,36,12083.333333,15000,0.12528
92741,36,4638.333333,1700,0.38723
92742,36,1583.333333,3000,0.14243
92743,60,2208.333333,4000,0.31848
92744,36,3000.0,2500,0.26079
92745,36,4700.0,15000,0.17802
92746,36,1666.666667,2000,0.24011
92747,36,3000.0,4000,0.31032
92748,36,5833.333333,5000,0.22994
92749,36,4333.333333,15000,0.17802
92750,36,3451.5,7500,0.32378
92751,60,4074.0,3500,0.33297
92752,36,3750.0,10000,0.15833
92753,60,6350.0,24500,0.18637
92754,36,2683.333333,3000,0.35797
92755,36,11916.666667,15000,0.23847
92756,36,1833.333333,1000,0.07439
92757,36,1833.333333,4000,0.35797
92758,36,6083.333333,6000,0.18316
92759,36,4000.0,3500,0.27776
92760,36,4500.0,2500,0.18751
92761,36,4166.666667,3000,0.22773
92762,36,5021.0,4000,0.33286
92763,36,2916.666667,5500,0.3659
92764,60,5666.666667,20000,0.16304
92765,60,12500.0,25000,0.17839
92766,36,0.0,4000,0.35356
92767,36,3466.666667,6500,0.20484
92768,36,3416.666667,10000,0.12081
92769,36,4000.0,5000,0.08172
92770,36,5416.666667,15000,0.21025
92771,36,6183.333333,3000,0.20626
92772,36,7083.333333,14000,0.27285
92773,60,5666.666667,20000,0.16294
92774,36,5583.333333,20000,0.07957
92775,36,7500.0,12000,0.202
92776,36,4166.666667,15000,0.12528
92777,36,6333.333333,4000,0.34887
92778,36,6250.0,5000,0.11848
92779,60,6250.0,3500,0.3304
92780,36,2916.666667,8000,0.20984
92781,36,12000.0,20000,0.09484
92782,60,3333.333333,10000,0.24682
92783,60,3500.0,10000,0.13636
92784,36,30000.0,12420,0.12427
92785,36,5416.666667,5000,0.22362
92786,60,10416.666667,11000,0.26528
92787,36,5833.333333,9500,0.12782
92788,36,20833.333333,15000,0.10038
92789,36,1196.333333,1000,0.2883
92790,36,6118.666667,6001,0.20684
92791,36,5083.333333,5500,0.11766
92792,36,2916.666667,6000,0.30532
92793,60,0.0,15000,0.31344
92794,36,4833.333333,14899,0.06888
92795,36,3664.25,1800,0.3183
92796,60,5666.666667,10000,0.27637
92797,36,6250.0,15000,0.21434
92798,36,6500.0,3000,0.10692
92799,36,4200.0,6000,0.14358
92800,60,9709.166667,10500,0.2816
92801,36,2500.0,10000,0.25781
92802,36,4333.333333,10000,0.24246
92803,36,2916.666667,7000,0.15833
92804,36,13066.666667,14250,0.20984
92805,36,3000.0,1000,0.37453
92806,60,6666.666667,15000,0.17061
92807,36,6666.666667,8500,0.08325
92808,60,7083.333333,4000,0.29998
92809,36,3083.333333,25000,0.23748
92810,36,5916.666667,1950,0.25785
92811,36,7034.416667,7500,0.08792
92812,36,3000.0,4000,0.35797
92813,36,5400.0,20000,0.1802
92814,60,7666.666667,14000,0.22063
92815,36,2300.0,2000,0.24205
92816,36,5250.0,9600,0.24758
92817,36,0.0,3000,0.32538
92818,36,3583.333333,2871,0.35643
92819,60,3750.0,10000,0.15844
92820,36,10416.666667,2000,0.18316
92821,36,7750.0,10000,0.14714
92822,60,5416.666667,9000,0.19323
92823,60,6666.666667,25000,0.20347
92824,36,2666.666667,1000,0.11648
92825,60,9033.333333,11000,0.25451
92826,36,2708.333333,1500,0.37453
92827,36,2166.666667,2000,0.31032
92828,60,3416.666667,10000,0.20808
92829,36,5833.333333,5000,0.21434
92830,36,3166.666667,3000,0.22712
92831,36,1500.0,3000,0.23989
92832,60,4633.333333,10000,0.20879
92833,36,833.333333,3000,0.1015
92834,36,7208.333333,5000,0.38058
92835,36,4000.0,4000,0.18275
92836,36,2750.0,4000,0.35797
92837,36,2000.0,5000,0.16941
92838,36,3333.333333,3000,0.09307
92839,36,1666.666667,2500,0.0837
92840,36,3583.333333,2000,0.26528
92841,36,3141.666667,1000,0.20037
92842,36,6000.0,2000,0.08354
92843,36,4166.666667,3500,0.13592
92844,60,4883.333333,15000,0.18965
92845,36,17083.333333,3000,0.35797
92846,36,8333.333333,25000,0.26581
92847,36,2500.0,4000,0.16324
92848,60,2666.666667,10000,0.22693
92849,36,8333.333333,10000,0.12604
92850,60,2916.666667,6000,0.24702
92851,36,3004.5,5000,0.16309
92852,36,3583.333333,5000,0.09939
92853,60,2500.0,4000,0.19323
92854,36,4500.0,2000,0.23121
92855,36,5833.333333,12000,0.24983
92856,36,3750.0,2000,0.29972
92857,36,4500.0,8000,0.31616
92858,60,2583.333333,5000,0.23318
92859,36,2679.166667,9700,0.25517
92860,36,7500.0,5000,0.24346
92861,36,5458.333333,15000,0.15324
92862,36,12500.0,8000,0.13799
92863,36,4166.666667,6000,0.0758
92864,60,6055.333333,20000,0.20081
92865,36,1870.916667,3000,0.08684
92866,36,6416.666667,10000,0.19278
92867,36,24083.333333,16501,0.10943
92868,36,6666.666667,8196,0.30532
92869,60,10250.0,4000,0.27637
92870,60,2833.333333,4100,0.19364
92871,60,3666.666667,6000,0.32989
92872,36,1442.916667,10000,0.15713
92873,60,9000.0,16000,0.13084
92874,36,4666.666667,4000,0.35797
92875,36,5583.333333,20000,0.12691
92876,60,7833.333333,20000,0.20808
92877,36,9242.083333,11000,0.09333
92878,60,6666.666667,13000,0.20358
92879,36,10000.0,10000,0.25371
92880,36,5000.0,12500,0.124
92881,36,2140.0,1000,0.25903
92882,36,3166.666667,6300,0.15713
92883,36,7500.0,15000,0.2706
92884,36,6666.666667,10000,0.23438
92885,36,6262.5,9800,0.12309
92886,60,7666.666667,10000,0.30933
92887,36,3583.333333,7000,0.15324
92888,36,8333.333333,11500,0.18316
92889,60,6250.0,6000,0.25451
92890,36,2916.666667,7000,0.25279
92891,60,8833.333333,13000,0.21156
92892,36,11591.666667,9800,0.14207
92893,36,1416.666667,2000,0.18275
92894,60,9226.916667,12500,0.21115
92895,36,5500.0,4000,0.29776
92896,36,8666.666667,9000,0.28032
92897,36,7916.666667,5500,0.28851
92898,36,3333.333333,6500,0.14923
92899,36,2916.666667,4000,0.30532
92900,60,3333.333333,7000,0.15784
92901,60,5416.666667,15000,0.21566
92902,36,2416.666667,1250,0.37453
92903,36,1583.333333,2800,0.37453
92904,36,5083.333333,3500,0.25617
92905,36,4166.666667,6000,0.32378
92906,36,2500.0,4000,0.19236
92907,60,3000.0,10000,0.19364
92908,36,5666.666667,5000,0.25259
92909,60,7500.0,15000,0.18915
92910,60,6833.333333,15000,0.22693
92911,60,3583.333333,9000,0.11524
92912,36,3250.0,3000,0.37453
92913,36,2083.333333,4000,0.19645
92914,60,4583.333333,10000,0.13227
92915,60,2083.333333,4000,0.17532
92916,36,2166.666667,3001,0.29776
92917,36,5000.0,10000,0.10375
92918,36,2080.0,8000,0.14207
92919,36,3565.833333,3000,0.09688
92920,36,5531.666667,4500,0.18275
92921,36,2966.666667,4500,0.15301
92922,36,5083.333333,5000,0.08564
92923,12,2083.333333,3600,0.13972
92924,60,1333.333333,15000,0.12992
92925,60,4166.666667,15000,0.22242
92926,36,4916.666667,2500,0.20053
92927,36,5416.666667,2500,0.15144
92928,36,10000.0,14804,0.09333
92929,36,2083.333333,5000,0.2951
92930,36,4416.666667,15000,0.19144
92931,36,833.333333,1500,0.22237
92932,60,4415.25,15000,0.22601
92933,60,11666.666667,13000,0.20808
92934,36,6854.166667,7500,0.16324
92935,36,1666.666667,2000,0.35858
92936,36,3546.416667,1000,0.14073
92937,36,2666.666667,10000,0.26047
92938,60,3666.666667,5500,0.19143
92939,36,3828.25,9000,0.17018
92940,36,2833.333333,6000,0.25371
92941,36,3250.0,7500,0.20868
92942,36,5000.0,15000,0.15428
92943,36,3791.666667,2000,0.33097
92944,36,2666.666667,3000,0.22712
92945,36,3333.333333,4000,0.17601
92946,36,5000.0,5000,0.19991
92947,36,10000.0,2900,0.29776
92948,36,3265.166667,10999,0.11947
92949,36,4166.666667,6000,0.23131
92950,36,5666.666667,9500,0.21434
92951,60,6666.666667,12000,0.16499
92952,36,7166.666667,3500,0.27776
92953,36,2240.0,15000,0.22456
92954,36,3083.333333,10000,0.18633
92955,60,1666.666667,13000,0.27246
92956,36,1075.0,1000,0.26914
92957,36,6916.666667,15000,0.18214
92958,36,0.0,4200,0.29469
92959,36,12500.0,15000,0.09837
92960,36,5416.666667,8000,0.18275
92961,36,1864.166667,2000,0.25781
92962,60,24166.666667,20000,0.14965
92963,60,5000.0,10000,0.29495
92964,36,19166.666667,15000,0.19921
92965,36,11250.0,15000,0.22108
92966,36,11250.0,15000,0.22108
92967,36,5416.666667,4000,0.32446
92968,36,7310.333333,10100,0.16717
92969,36,2583.333333,3000,0.29849
92970,36,1125.0,1000,0.21227
92971,36,1916.666667,4000,0.16324
92972,36,7250.0,1250,0.08642
92973,36,3458.333333,3000,0.15713
92974,36,6400.0,12000,0.2878
92975,36,2166.666667,4000,0.16988
92976,36,7341.666667,10000,0.29486
92977,60,6000.0,20000,0.16294
92978,60,13583.333333,22000,0.17522
92979,36,7083.333333,15000,0.22773
92980,36,3700.0,2000,0.35643
92981,36,8166.666667,5000,0.23121
92982,60,9166.666667,9000,0.23267
92983,60,4833.333333,15000,0.18913
92984,36,5583.333333,12000,0.18633
92985,36,2166.666667,1000,0.12759
92986,36,4333.333333,15000,0.18275
92987,60,4166.666667,8500,0.30697
92988,36,3333.333333,4000,0.29537
92989,36,3916.666667,7000,0.27656
92990,36,3750.0,5000,0.11296
92991,36,8166.666667,10000,0.22712
92992,36,6164.25,4000,0.31032
92993,36,7339.666667,7000,0.09578
92994,36,315.416667,4200,0.16215
92995,36,4049.5,10000,0.10709
92996,36,8333.333333,2500,0.10386
92997,36,1583.333333,1150,0.21611
92998,36,633.333333,4000,0.35643
92999,36,3500.0,7000,0.14207
93000,60,3500.0,10000,0.14249
93001,36,8027.916667,15000,0.29537
93002,36,11666.666667,7000,0.125
93003,36,10000.0,35000,0.13697
93004,36,4000.0,3000,0.35356
93005,36,3030.0,10000,0.22773
93006,36,5000.0,2600,0.24396
93007,60,4500.0,15000,0.21566
93008,60,3916.666667,4500,0.23656
93009,36,4583.333333,6000,0.30564
93010,36,2500.0,5000,0.2974
93011,36,0.0,4000,0.35797
93012,36,8000.0,9000,0.126
93013,60,1083.333333,15000,0.14494
93014,36,6366.666667,4000,0.08577
93015,36,9833.333333,15000,0.27285
93016,36,10000.0,7000,0.29394
93017,60,9166.666667,17000,0.24282
93018,36,1750.0,1000,0.20818
93019,60,4583.333333,13000,0.16304
93020,36,1400.0,6000,0.11061
93021,60,2400.0,2000,0.26128
93022,60,2500.0,4000,0.35097
93023,60,2500.0,2000,0.25718
93024,60,4833.333333,12500,0.22908
93025,36,8818.75,7000,0.12511
93026,36,2500.0,4000,0.24091
93027,36,5458.333333,4000,0.32446
93028,60,2083.333333,4000,0.30748
93029,36,7083.333333,10000,0.18316
93030,60,20833.333333,15000,0.18555
93031,36,3750.0,3000,0.31308
93032,36,7250.0,9000,0.09643
93033,36,7083.333333,15000,0.22773
93034,36,1193.0,4000,0.22812
93035,36,2690.75,3500,0.22744
93036,36,6800.0,5000,0.08664
93037,36,3416.666667,2500,0.1322
93038,12,5416.666667,2000,0.20857
93039,60,3000.0,15000,0.27246
93040,60,1250.0,4000,0.29546
93041,60,2083.333333,4000,0.32393
93042,36,10677.083333,4000,0.09578
93043,36,3000.0,5000,0.21137
93044,60,1941.666667,5600,0.28704
93045,36,4333.333333,5000,0.34621
93046,36,1250.0,4500,0.35643
93047,60,4406.0,20000,0.20367
93048,60,18333.333333,6000,0.27246
93049,36,2833.333333,4000,0.33973
93050,60,3330.0,4000,0.30748
93051,36,7583.333333,4000,0.1709
93052,36,1735.333333,5000,0.17722
93053,36,2166.666667,3001,0.24502
93054,36,11666.666667,7000,0.17359
93055,36,2583.333333,5750,0.11296
93056,36,8333.333333,6500,0.24758
93057,60,9833.333333,20000,0.16304
93058,60,9350.0,15000,0.20808
93059,36,8333.333333,10000,0.2951
93060,36,2622.0,4000,0.26855
93061,36,2500.0,4000,0.23847
93062,60,2916.666667,12000,0.31375
93063,36,6325.0,13000,0.13545
93064,36,20000.0,13765,0.25424
93065,36,6000.0,6000,0.35643
93066,36,4583.333333,2000,0.2706
93067,36,5000.0,3500,0.16717
93068,36,3920.333333,5000,0.34976
93069,60,5937.583333,15000,0.24589
93070,36,2316.666667,4000,0.33553
93071,36,0.0,4000,0.35797
93072,36,5843.416667,10000,0.09065
93073,36,4166.666667,15000,0.13124
93074,36,5416.666667,2000,0.35797
93075,36,3916.666667,8000,0.13814
